ENST00000396591.3#SLC30A5	0	chr5	+	68389372	68426996	68425547,68389882,68425395,68425474,
ENST00000366756.3#DLL1	0	chr6	-	170591193	170599661	170599437,170591732,
ENST00000367241.3#FBXO5	0	chr6	-	153291563	153304814	153296441,153296607,153296099,153296449,153296678,153296171,153296533,153296595,153292390,153296485,153296292,153296684,
ENST00000358823.2#CAMSAP2	0	chr1	+	200708585	200829932	200818118,200826971,200827165,200827297,200818249,200827276,200827139,200827036,200827292,200817856,200817230,200827088,200818380,200818825,200819134,200818096,200818030,200827147,200817264,200817806,200818372,200819159,200818050,200819041,200826988,
ENST00000345716.4#NISCH	0	chr3	+	52489423	52527187	52516070,52521309,52521924,52522535,
ENST00000474844.1#NSUN4	0	chr1	+	46805748	46827963	46827576,
ENST00000296464.4#HSPA4L	0	chr4	+	128703194	128761988	128753954,128753944,128754024,128753982,
ENST00000283875.5#GTF2E1	0	chr3	+	120461478	120502016	120469654,120469716,120499990,120469604,120469636,120469502,120501715,
ENST00000587834.1#SEC11C	0	chr18	+	56806608	56826168	56822999,56819877,
ENST00000536987.1#MELK	0	chr9	+	36572791	36677778	36677391,
ENST00000504087.1#ANKRD50	0	chr4	-	125585106	125633987	125590490,125592497,125592699,125593045,125591166,125592156,125593571,
ENST00000264895.6#FRAS1	0	chr4	+	78978623	79462378	78978869,
ENST00000358465.2#TRIM33	0	chr1	-	114935298	115053881	114940344,114939011,114940104,114940195,114940289,114940332,114938995,114939023,
ENST00000263370.2#ITPKC	0	chr19	+	41222907	41246865	41223898,41223910,41223478,41223283,41223871,41246045,41223355,41223463,
ENST00000347055.3#KRCC1	0	chr2	-	88326623	88355348	88327993,88327968,88327898,88327742,88327758,88327793,88327728,88327348,
ENST00000376958.4#GPR180	0	chr13	+	95254056	95286999	95279578,
ENST00000420359.1#COASY	0	chr17	+	40713991	40718395	40718126,
ENST00000370986.4#GADD45A	0	chr1	+	68150643	68154121	68153562,
ENST00000281932.5#GPATCH11	0	chr2	+	37311560	37326487	37323617,
ENST00000335221.5#BPTF	0	chr17	+	65821679	65980594	65942048,65907820,65907833,65908987,65850247,65850635,65907162,65940310,65907144,65908800,65978455,65908039,65907176,65908196,65908059,65850205,65907185,65907362,65941834,65850493,65907403,
ENST00000326765.6#APOLD1	0	chr12	+	12878764	12944416	12940708,12941583,12941046,12941801,
ENST00000396713.2#ZDHHC4	0	chr7	+	6616964	6628709	6628531,6624871,6628361,
ENST00000380171.3#ATRAID	0	chr2	+	27434794	27440124	27439854,27439816,27439807,
ENST00000253063.3#SESN2	0	chr1	+	28585937	28609102	28608504,28607553,28607380,28607479,28607354,28607656,
ENST00000276461.5#ERLIN2	0	chr8	+	37594044	37616719	37611511,37611803,37611638,37611602,37611764,
ENST00000409098.1#EIF4E2	0	chr2	+	233415292	233448454	233445809,233421169,
ENST00000271308.4#PSMA5	0	chr1	-	109941552	109969073	109944606,109944643,109968559,
ENST00000343410.6#HHIPL2	0	chr1	-	222695501	222721545	222717321,222695864,
ENST00000340990.5#ADIPOR1	0	chr1	-	202909850	202927617	202910256,202910373,202910443,202910491,202910379,202910535,
ENST00000361619.5#GTPBP3	0	chr19	+	17445628	17452877	17452492,17452615,
ENST00000278980.6#COMMD7	0	chr20	-	31290392	31331903	31331131,31290707,
ENST00000372521.4#CCDC23	0	chr1	-	43272626	43283023	43272995,43272982,43272962,
ENST00000438528.3#SMIM19	0	chr8	+	42396197	42409703	42407828,42407816,
ENST00000261439.4#TBC1D1	0	chr4	+	37892607	38140894	37953796,38139100,38016523,38016539,37903931,
ENST00000334686.6#PLCH1	0	chr3	-	155197570	155422097	155198764,155199350,155200011,155199335,155200718,155198811,155199266,155200496,
ENST00000334258.5#SYNE3	0	chr14	-	95883730	95942273	95884084,
ENST00000542001.1#VARS2	0	chr6	+	30881881	30894333	30894078,
ENST00000054666.6#VAMP3	0	chr1	+	7831228	7841592	7841122,7840974,7841080,7832526,7832431,7840456,
ENST00000246802.5#GLTSCR2	0	chr19	+	48248678	48260415	48253515,48250253,48259806,
ENST00000574298.1#ZNF75A	0	chr16	+	3355385	3368952	3367988,3358546,3358743,3368307,3359128,3358981,3368116,3358413,3368288,3368015,
ENST00000242462.4#NEUROG3	0	chr10	-	71331353	71333094	71332373,
ENST00000356208.5#RBM38	0	chr20	+	55966362	55984489	55983321,55983658,55983265,55983133,55983060,55982922,55983292,55982949,55983114,
ENST00000366959.3#RPS6KC1	0	chr1	+	213224496	213448216	213415035,213415336,213414964,213415420,213415366,213446424,213414945,213415221,213446329,213414427,213414660,213415389,213414651,213414990,213415412,213415071,
ENST00000368232.4#GPATCH4	0	chr1	-	156564178	156571375	156564784,156565158,156564556,156565082,156564549,156565426,156565308,156564515,156564975,
ENST00000339711.4#PRDM8	0	chr4	+	81106323	81125580	81124489,81125291,81123191,
ENST00000300658.4#PGAP3	0	chr17	-	37827274	37844460	37828947,37828953,
ENST00000404535.3#THTPA	0	chr14	+	24025115	24028883	24026399,24026187,
ENST00000356082.4#LAMB3	0	chr1	-	209788114	209825911	209788433,209788306,209788416,209788293,
ENST00000295095.6#ARHGAP15	0	chr2	+	143886782	144526021	144060941,144125763,143927197,
ENST00000546954.1#TRIAP1	0	chr12	-	120881663	120884315	120882600,120882453,120882724,120882471,120882249,120882320,120882630,120882514,
ENST00000374656.4#RING1	0	chr6	+	33176171	33180599	33180288,33179170,33180300,
ENST00000306100.5#FSTL5	0	chr4	-	162304948	163085287	162307513,
ENST00000303221.5#EMB	0	chr5	-	49691925	49737301	49694842,
ENST00000425394.2#PAN2	0	chr12	-	56709906	56727633	56711245,56726875,56716867,56713115,56720592,
ENST00000066544.3#CDC27	0	chr17	-	45194968	45266732	45198161,45198109,45197770,45198287,45197727,
ENST00000301284.4#HDGFRP2	0	chr19	+	4472183	4502323	4502104,
ENST00000423902.2#CHD7	0	chr8	+	61591236	61779565	61769149,61765934,61778233,61769287,61693776,61765684,61778275,61778332,61654180,61655328,61655627,61655128,61654121,61769401,61655155,61778522,61655070,61769276,61701055,61754229,61779243,61765672,61654281,61778058,61777758,61778390,61777831,
ENST00000304552.4#CXCR6	0	chr3	+	45984863	45989945	45989157,45988940,45989565,
ENST00000360388.4#SLC35F1	0	chr6	+	118228588	118638939	118320639,
ENST00000317398.6#ZNF671	0	chr19	-	58231018	58239092	58232838,
ENST00000270538.3#TIMM44	0	chr19	-	7991524	8008905	7992107,7991917,7991978,
ENST00000525266.1#ZNF7	0	chr8	+	146052843	146072994	146066753,146062864,146067554,146062888,146068404,146067544,146066810,146066778,146066784,146067678,146067875,
ENST00000373953.3#ZNF76	0	chr6	+	35227348	35263862	35263508,35263151,35263639,35263377,
ENST00000379370.2#AGRN	0	chr1	+	955402	991596	990507,990526,990503,
ENST00000373610.3#TXLNA	0	chr1	+	32645186	32663986	32646990,32660522,32660599,32646914,32660614,32660580,32646938,
ENST00000380821.3#SNAPC3	0	chr9	+	15422601	15464232	15461744,
ENST00000395472.2#SOCS4	0	chr14	+	55493847	55516306	55510405,55510908,55510693,55509988,55510263,55515762,55510252,55510844,55509810,55510315,
ENST00000358731.4#BDP1	0	chr5	+	70751341	70863747	70806862,70863165,70862004,
ENST00000328827.4#PAWR	0	chr12	-	79978553	80084977	79978871,
ENST00000340384.4#TUBB4B	0	chr9	+	140135564	140138259	140137010,140136458,140137163,140136416,140138046,140137096,140136965,140137253,140137436,140137151,
ENST00000393892.3#CNP	0	chr17	+	40118658	40129849	40120551,40125835,40120398,40120632,
ENST00000288757.3#C12orf43	0	chr12	-	121440747	121454400	121441176,121441852,121441956,121441613,121441668,121441497,121441466,121441695,121441161,
ENST00000586572.1#AC006538.4	0	chr19	-	2717666	2740146	2732433,
ENST00000594682.2#ZNF83	0	chr19	-	53115530	53193841	53117551,53117885,53117820,53117873,53117146,53116370,53116124,53116118,53117923,53116134,53155834,
ENST00000319550.4#NT5DC1	0	chr6	+	116421911	116570760	116565266,
ENST00000394859.3#ANKRD13B	0	chr17	+	27920385	27941879	27941377,27941625,27941663,27940699,27941492,
ENST00000337195.5#CTBP2	0	chr10	-	126676320	126849182	126677524,126790272,126677566,
ENST00000542267.1#FBXL17	0	chr5	-	107194645	107717899	107716498,
ENST00000374403.3#KIF4A	0	chrX	+	69509839	69640782	69640295,
ENST00000404022.1#RBBP7	0	chrX	-	16862712	16888584	16863180,
ENST00000361162.6#RBM39	0	chr20	-	34291431	34330334	34327268,34322838,34309744,34327300,34327273,
ENST00000262888.3#KCNN4	0	chr19	-	44270584	44285509	44270998,44271034,44270797,44270930,44271161,
ENST00000443185.2#ZNF516	0	chr18	-	74069543	74207246	74091037,74154736,74092056,74154449,74153879,74153657,74091920,74092093,74090903,74090867,
ENST00000333775.5#LSMD1	0	chr17	-	7759902	7761272	7760415,7760110,
ENST00000166345.3#TRIP13	0	chr5	+	892657	918335	917601,917723,917316,917332,
ENST00000374274.3#SNX12	0	chrX	-	70278995	70288373	70280753,
ENST00000379795.3#TECPR1	0	chr7	-	97845956	97881568	97846215,97846595,
ENST00000408966.2#C5orf55	0	chr5	-	441544	443358	442740,
ENST00000502732.1#ABL2	0	chr1	-	179068361	179198836	179077367,179077029,179077960,179077779,179077992,179076977,179077548,179078351,179077015,179077064,179076322,
ENST00000334082.6#HOMER1	0	chr5	-	78668358	78810140	78721163,78671776,78809015,78809213,78720583,78809225,78808754,
ENST00000324464.3#ADCK4	0	chr19	-	41197333	41222890	41197639,
ENST00000376741.4#SP2	0	chr17	+	45973415	46006423	46005656,45993806,
ENST00000253968.6#BARX1	0	chr9	-	96713804	96717754	96714451,96714282,96714288,96714312,96714383,
ENST00000273582.5#KIAA0226	0	chr3	-	197398163	197476670	197401295,197401421,197401410,197401377,197427740,197401325,197401650,
ENST00000368719.4#S100A6	0	chr1	-	153506974	153508798	153508483,
ENST00000279028.2#OCSTAMP	0	chr20	-	45169484	45179313	45170144,
ENST00000434634.2#WDR73	0	chr15	-	85185898	85197666	85186730,85186773,85186780,85186823,
ENST00000337910.5#RHOBTB1	0	chr10	-	62629095	62704105	62648670,62648190,62631050,62648325,62648319,62648164,62648645,62630726,62629355,
ENST00000330636.4#LYRM4	0	chr6	-	5102726	5261272	5109486,
ENST00000360416.3#MYH10	0	chr17	-	8377422	8534179	8378065,8526475,8379088,8378371,8378846,8378660,8526516,
ENST00000478722.1#GPHN	0	chr14	+	66974024	67648620	67648369,
ENST00000403359.3#FBXO11	0	chr2	-	48033958	48133032	48035208,48035036,48035158,48034885,48035026,
ENST00000354202.4#DPAGT1	0	chr11	-	118967116	118972952	118972428,
ENST00000456556.1#ANKRD36C	0	chr2	-	96516813	96657641	96521626,
ENST00000288985.7#ERCC6L2	0	chr9	+	98637882	98731222	98643441,98643511,98643477,98643494,
ENST00000523111.2#UBE2V2	0	chr8	+	48920859	48977368	48973369,48973404,
ENST00000257934.4#ESPL1	0	chr12	+	53661982	53687527	53680545,
ENST00000496166.1#PIK3CG	0	chr7	+	106505640	106547677	106509531,106509802,106509567,106545752,106509270,106545819,106545919,106509900,
ENST00000220809.4#PLAT	0	chr8	-	42032650	42065342	42033287,42033424,
ENST00000304218.3#HIST1H1E	0	chr6	+	26156458	26157443	26157224,26157217,26157202,
ENST00000376317.3#PRICKLE3	0	chrX	-	49031050	49042945	49031343,49032078,49032112,49032126,49031244,
ENST00000262919.5#ATRN	0	chr20	+	3451586	3631869	3627780,3627508,3629086,3577052,3628599,3627482,3629120,3628493,3627824,
ENST00000393630.3#MON2	0	chr12	+	62860496	62991463	62986748,62951264,62954649,62954494,62986604,62954402,
ENST00000298229.2#INPPL1	0	chr11	+	71935724	71950249	71948758,71949422,71942156,71948331,71949860,71948769,71948442,71948466,71946196,
ENST00000297477.5#TMEM184A	0	chr7	-	1581770	1596166	1582894,1586207,
ENST00000259239.3#IMP4	0	chr2	+	131099697	131104297	131104069,131104098,131104076,131104102,131104152,131104063,131104139,131104116,
ENST00000394329.3#FAT4	0	chr4	+	126237453	126414187	126412637,126241649,126412755,126241701,126373341,
ENST00000414287.1#C22orf34	0	chr22	-	49808075	50051252	49855289,50000850,
ENST00000376808.4#NMRK1	0	chr9	-	77676015	77703233	77676281,
ENST00000260743.5#CALHM2	0	chr10	-	105206445	105212175	105206812,105210166,105209458,105207096,
ENST00000453153.2#FASTKD1	0	chr2	-	170386158	170430483	170428553,170402996,170428621,170428531,170402921,170403005,170402960,
ENST00000361627.3#ARHGAP11A	0	chr15	+	32907590	32932250	32929820,32929169,32929382,32929078,32929679,32928616,32929991,32929436,32928909,32928991,32928542,32929029,32929008,32930830,32928756,32929067,32929325,32928668,32929353,32929291,32930007,32928537,32929341,32928516,
ENST00000318631.3#MAP6D1	0	chr3	-	183533563	183543466	183534784,
ENST00000396852.4#ZSCAN32	0	chr16	-	3431984	3451165	3447388,3432929,3433475,3434464,3434815,3433399,3447661,3434540,3434859,
ENST00000529639.1#FAU	0	chr11	-	64887999	64890045	64888271,64888249,
ENST00000405876.4#TCHP	0	chr12	+	110337984	110355974	110354403,110354960,110354423,
ENST00000352241.4#MITF	0	chr3	+	69788485	70017587	70014210,70017219,70014638,70014204,
ENST00000327423.6#PRR14L	0	chr22	-	32077232	32146217	32111032,32111924,32110650,32108617,32111906,32111042,32110828,32110401,32112207,32113207,32081568,32112783,32109739,32109639,32112948,32108852,32145548,32111309,
ENST00000538132.1#AHCY	0	chr20	-	32867975	32899708	32868263,
ENST00000265523.4#BLVRA	0	chr7	+	43798178	43847038	43846688,43846725,
ENST00000229328.5#PRKAB1	0	chr12	+	120105457	120119535	120118210,
ENST00000439785.1#ZNF30	0	chr19	+	35417706	35436174	35434336,35434349,
ENST00000366621.3#KCNK1	0	chr1	+	233749649	233808358	233807603,233807118,233807432,233807060,233807071,233807419,233807181,233802616,
ENST00000330212.3#ZDHHC23	0	chr3	+	113666647	113681929	113680184,113677379,113679683,
ENST00000442039.2#C16orf91	0	chr16	-	1469644	1470901	1470329,1470277,1470137,1470253,1470018,1470434,1470342,
ENST00000340573.4#UBE2L6	0	chr11	-	57319028	57335857	57319222,
ENST00000258281.2#TAF5L	0	chr1	-	229728767	229761894	229730669,229730643,229729064,229738302,229738100,229730253,229730526,229730328,229730223,229738036,229738298,229730543,229730022,229730051,
ENST00000240306.3#DLX4	0	chr17	+	48046437	48052421	48051535,48046788,48051540,48051425,48052242,48051494,48051565,48051683,48051559,
ENST00000258341.4#LAMC1	0	chr1	+	182992494	183114827	183112623,183106873,183112725,183111686,183111866,183111848,183111815,183102579,
ENST00000376030.2#KAZN	0	chr1	+	14925099	15444639	15392708,
ENST00000005386.3#RPAP3	0	chr12	-	48056969	48099944	48057185,
ENST00000426559.2#STMN1	0	chr1	-	26211830	26233057	26227536,26232889,26227522,26227393,26227457,26227495,26228061,
ENST00000399808.4#IFITM3	0	chr11	-	319568	321150	320887,
ENST00000519676.1#SLC25A30	0	chr13	-	45967350	45992615	45969622,45969503,45969915,45969744,
ENST00000302692.6#SLC25A33	0	chr1	+	9599440	9645337	9642644,9642650,9642692,9634818,
ENST00000357440.2#SLC29A2	0	chr11	-	66129892	66139391	66130956,66130455,66130674,
ENST00000380871.4#NKX3-1	0	chr8	-	23536105	23540540	23538339,23538574,23538919,23538356,23538565,
ENST00000268699.4#GAS8	0	chr16	+	90088907	90111479	90110120,90109828,90102941,90109664,90109783,
ENST00000202831.3#SLC8B1	0	chr12	-	113736471	113773025	113737641,113772336,113772493,113772508,
ENST00000261637.4#UTP20	0	chr12	+	101673786	101780494	101779928,
ENST00000261402.2#NUAK1	0	chr12	-	106457017	106533911	106460732,106461671,106460989,106461255,106460481,
ENST00000297423.4#SPIDR	0	chr8	+	48173066	48648968	48648101,48309075,48309060,
ENST00000368046.3#CD48	0	chr1	-	160648435	160681741	160654720,160648761,
ENST00000216780.4#PCK2	0	chr14	+	24563246	24573439	24573051,24572916,24573286,24573300,24573021,24572946,
ENST00000220849.5#EIF3E	0	chr8	-	109213871	109261094	109245747,109245733,109240585,
ENST00000200135.3#ZW10	0	chr11	-	113603808	113644633	113604241,113604346,
ENST00000256544.3#KATNBL1	0	chr15	-	34432774	34502380	34434068,34434493,34434165,34434503,
ENST00000338338.5#AURKAIP1	0	chr1	-	1309009	1310975	1309621,1310161,1309599,
ENST00000285605.6#MARVELD1	0	chr10	+	99473380	99478007	99475282,99474510,99474498,99477689,99477749,99477706,99477218,99474403,99477638,99475559,99475539,99474550,99475545,99475130,99473502,
ENST00000358290.4#HSD17B11	0	chr4	-	88257661	88312638	88257999,88257963,
ENST00000366971.4#FLVCR1	0	chr1	+	213031496	213072805	213068764,213032299,
ENST00000540170.1#ZHX3	0	chr20	-	39806990	39928821	39831003,39811497,39833268,39833241,39833253,39832046,39832780,39811202,39815386,39833276,
ENST00000361910.4#ARMCX6	0	chrX	-	100870009	100873091	100871386,100871404,
ENST00000329608.6#CSF1	0	chr1	+	110453154	110473714	110471800,110471592,110466378,110471639,
ENST00000233712.1#EVA1A	0	chr2	-	75719343	75796948	75719971,75720287,
ENST00000304698.5#FAM171B	0	chr2	+	187558597	187630785	187627621,187627943,187626810,
ENST00000264448.6#ALMS1	0	chr2	+	73612785	73837146	73799719,73717860,73651740,73675304,73799621,73678459,73799604,73678331,73800139,73677037,73679890,73678616,73718515,73799803,73651759,73717052,73718586,73717115,73717869,73717878,
ENST00000307768.4#JAGN1	0	chr3	+	9932137	9936133	9935224,9935274,9935020,9935251,9935104,9935389,9935084,9934682,9934832,9935299,
ENST00000295713.5#SRGAP2	0	chr1	+	206516099	206637876	206637002,206637430,206637693,206634797,206634789,206634806,
ENST00000395386.2#PHF20L1	0	chr8	+	133787529	133861152	133837566,133860488,133858177,133818578,133818508,133859591,133854986,133854934,133848859,133818529,133818515,133823985,
ENST00000369303.4#EPHA7	0	chr6	-	93949637	94129344	94120355,
ENST00000237500.5#MYL12B	0	chr18	+	3261806	3278382	3278106,3277921,3277939,3277991,3277907,
ENST00000437809.1#GON4L	0	chr1	-	155719407	155829291	155823451,155823316,155735195,155823207,155823502,155735055,155736389,155735142,
ENST00000368382.1#TRIM46	0	chr1	+	155146284	155157545	155156661,
ENST00000320476.3#SCRIB	0	chr8	-	144872989	144897649	144891078,
ENST00000370812.3#PIGK	0	chr1	-	77554574	77685211	77558059,77558029,
ENST00000355585.4#SYNJ2	0	chr6	+	158402818	158520308	158517308,158517225,158517941,158498967,158517142,158517049,158517217,158516775,158517208,158517470,158517357,
ENST00000594226.1#AC026740.1	0	chr5	+	667658	668939	667805,
ENST00000310301.4#VPS41	0	chr7	-	38762462	38948929	38765148,
ENST00000313733.3#OSBPL2	0	chr20	+	60813479	60871368	60870789,60835137,60869353,60869678,60861162,60868990,
ENST00000333007.1#TNFAIP2	0	chr14	+	103592563	103603876	103601984,103601941,103601865,103601860,103602194,
ENST00000359478.2#MFAP5	0	chr12	-	8798451	8815508	8815274,
ENST00000293677.6#RAVER1	0	chr19	-	10426787	10444416	10439500,10439709,
ENST00000244496.5#RRP36	0	chr6	+	42989282	42997435	42996934,42996972,42997096,42997112,42997020,42997004,42997294,42997319,42996941,42996895,
ENST00000344956.4#PVR	0	chr19	+	45146997	45166950	45165271,45166306,45165088,45166557,45165886,45166222,45166499,45166739,45165244,45166525,45165329,45165060,45165906,45166623,45165280,45165105,45165744,
ENST00000302503.3#MTCH2	0	chr11	-	47638767	47664275	47664079,
ENST00000375592.3#FBXO42	0	chr1	-	16573233	16679049	16577764,16577098,16577371,16577259,16577401,16577241,16577362,16577950,16577883,16577304,16577233,16574085,16577724,16577736,16578065,16577756,
ENST00000305910.3#HIST1H3G	0	chr6	-	26271045	26271712	26271243,
ENST00000374490.3#HMGCL	0	chr1	-	24128274	24152049	24128960,24128709,
ENST00000263549.3#PARP12	0	chr7	-	139723443	139763621	139724279,139724285,139724268,
ENST00000407597.2#TBL1X	0	chrX	+	9431234	9687880	9686058,9686301,9687186,9686600,9687329,9471001,9686700,9686971,9684374,9686983,9687272,9684479,9686097,9686647,9684526,9684365,9687120,9684730,
ENST00000237642.6#FAM47E-STBD1	0	chr4	+	77227078	77232852	77228110,77230318,77228137,77230773,77230755,
ENST00000296564.7#KIAA0947	0	chr5	+	5422706	5490447	5460935,5462035,5457527,5462039,5462044,5461176,5464810,5462587,5461462,5461072,5461207,5460776,5464987,5465165,5464253,5464232,5462424,5464905,5464040,5460944,5460769,5463719,5460839,5464871,5457556,5489543,5461171,5457579,5463711,5464998,5461481,5457542,5489790,5464032,5464925,5462953,5461447,5461401,5460876,5461145,
ENST00000542752.1#SEPHS2	0	chr16	-	30454859	30457324	30456949,30455156,30455196,30455298,30456057,30456149,30455510,30455678,30455095,30456331,30456078,30455693,30456691,30456637,30456067,
ENST00000379847.3#NDUFB6	0	chr9	-	32552896	32573260	32573033,
ENST00000397764.3#LINC00998	0	chr7	-	112756672	112758768	112757395,
ENST00000565468.1#TMEM178B	0	chr7	+	140773931	141180280	141179982,
ENST00000395146.4#AFF1	0	chr4	+	87856053	88062306	87968130,88036215,88053775,88056922,87911608,88036203,87968634,88057423,88036077,87968489,87968450,88036166,87968073,88057376,87968684,88056979,87968654,88035927,88036089,87968640,88057097,88056913,87968125,88056939,88057025,87968171,88036266,87968524,88057393,87968668,
ENST00000413025.1#ZNF438	0	chr10	-	31133466	31320966	31138372,31134334,31134009,31288131,
ENST00000394863.3#TGFB1I1	0	chr16	+	31483279	31489379	31489110,31489066,31489072,
ENST00000608859.1#HNRNPLL	0	chr2	-	38790227	38830278	38808702,38808737,38808588,38808730,
ENST00000425468.2#ZSCAN9	0	chr6	+	28192952	28201344	28195672,28194978,28195056,
ENST00000535094.2#MCF2L	0	chr13	+	113623434	113751488	113745121,113745117,113745129,113745167,113745110,
ENST00000519301.1#NRG1	0	chr8	+	31496801	32622023	32406159,32407028,32406155,32621830,32621616,32621424,32621684,32621644,
ENST00000354667.4#HNRNPA2B1	0	chr7	-	26229446	26240466	26231621,26236990,26237250,26231913,26232895,26231832,26232913,26231877,
ENST00000374212.4#SLC31A1	0	chr9	+	115983741	116026872	116023232,
ENST00000560079.2#ZNF592	0	chr15	+	85291765	85349302	85345220,85326945,85327040,85327073,85327908,85327049,
ENST00000314797.6#COPG1	0	chr3	+	128968348	128996714	128996428,
ENST00000397979.3#MAP2K7	0	chr19	+	7968675	7979463	7978650,7977413,7977271,7977406,
ENST00000344517.4#ABCB10	0	chr1	-	229652228	229694542	229652992,229653908,229653952,229653858,229653885,229653898,229653866,
ENST00000367549.3#DHX9	0	chr1	+	182808403	182856986	182827254,
ENST00000336229.4#ZCCHC8	0	chr12	-	122957336	122985618	122957847,122957889,122958370,122958455,122958274,122958088,122958064,
ENST00000371146.1#USP1	0	chr1	+	62901874	62917573	62902991,62902969,62916294,62910639,62905599,62902697,62915937,62916827,62916269,62905570,62910744,62911035,62917201,62910941,62917279,62910605,62910737,62910992,62910748,62910626,62905603,62910717,62910957,62916578,
ENST00000396373.4#ETV6	0	chr12	+	11802687	12048436	12044153,12044132,12045788,12048066,12014789,12044107,12047346,12044204,
ENST00000392701.3#GALNT3	0	chr2	-	166604000	166651292	166651035,
ENST00000367434.4#B3GALT2	0	chr1	-	193148074	193155884	193150411,193155317,
ENST00000327430.3#SALL2	0	chr14	-	21989131	22005450	21993585,21992885,
ENST00000318238.4#SAMD9L	0	chr7	-	92759267	92777781	92765125,92764101,92760903,92761778,92761993,92761757,92761873,92762691,92762641,92765248,92761260,92763016,92761032,92761975,
ENST00000239223.3#DUSP1	0	chr5	-	172194992	172198298	172196044,172197874,172195597,172195570,172198004,172195818,172198008,172195727,172195586,
ENST00000264596.3#NEIL3	0	chr4	+	178230889	178284197	178274580,178274568,
ENST00000252542.4#SAFB2	0	chr19	-	5586909	5623091	5612089,5611937,5593582,5595435,
ENST00000405948.2#PGBD1	0	chr6	+	28249213	28270425	28269117,28251760,28268811,28268686,28268667,28268854,28268818,28268801,
ENST00000274606.3#NHP2	0	chr5	-	177576360	177581068	177580842,177580866,
ENST00000308108.4#CCNE2	0	chr8	-	95892354	95907584	95893651,95893843,
ENST00000383657.5#PTPLB	0	chr3	-	123210300	123304132	123213634,123213609,123213704,
ENST00000361523.4#BECN1	0	chr17	-	40962051	40976381	40970614,40962856,40962545,
ENST00000324666.5#FAM193A	0	chr4	+	2627058	2734392	2701809,2702009,2733601,2701791,2701602,2733537,
ENST00000305943.7#RNF187	0	chr1	+	228674661	228683567	228676694,228682082,228682054,
ENST00000375708.3#ROR2	0	chr9	-	94484778	94712544	94485322,94485659,
ENST00000303924.4#HAS2	0	chr8	-	122624255	122653730	122626255,122625969,122626578,122626224,122641160,
ENST00000376048.5#PRDM2	0	chr1	+	14026634	14151660	14107971,14108783,14105983,14106253,14107987,14105959,14108271,14107674,14113040,14106717,14107816,14109013,14113269,14108415,14113301,14106210,14105769,14106669,14107687,
ENST00000373517.3#NAP1L2	0	chrX	-	72432034	72434784	72433261,72434085,72433716,
ENST00000262085.3#ZNF282	0	chr7	+	148892476	148923439	148922020,148923265,148895556,148921569,148921662,
ENST00000343882.6#FOXO3	0	chr6	+	108880937	109006077	108882697,109004664,108985253,108985130,
ENST00000458143.2#ZNF746	0	chr7	-	149169786	149194998	149171540,149172475,149171314,149172142,149171352,149171373,149172299,149172194,149171523,
ENST00000373178.4#ADPRHL2	0	chr1	+	36554375	36559633	36556041,36555917,36559235,36558804,36555906,36559164,36558835,
ENST00000523984.1#WDYHV1	0	chr8	+	124428865	124454580	124453675,
ENST00000216034.4#TOMM22	0	chr22	+	39077852	39080918	39080269,39079903,39080364,39080247,
ENST00000275603.4#CCT6A	0	chr7	+	56119222	56131782	56130904,56130810,56131002,56131264,
ENST00000318584.5#FKRP	0	chr19	+	47249202	47261842	47259995,47260441,47260606,47259770,47259785,47258696,
ENST00000269576.5#KRT10	0	chr17	-	38974268	38978947	38974641,38974649,38974593,38974628,
ENST00000405975.2#THADA	0	chr2	-	43457874	43823285	43802032,43802066,43801801,43458241,43802002,43776397,43458219,43801632,43458143,
ENST00000368108.3#DUSP23	0	chr1	+	159750649	159752433	159752206,
ENST00000267842.5#SLC27A2	0	chr15	+	50474292	50528692	50528331,50528340,50528278,50528286,50528424,50528252,
ENST00000525428.1#CLNS1A	0	chr11	-	77325474	77348950	77327626,77327403,
ENST00000367161.3#DSTYK	0	chr1	-	205111532	205180794	205116705,205116580,205138660,205116596,205116528,
ENST00000539719.1#ZNF362	0	chr1	+	33722073	33766420	33764842,33765044,33765022,
ENST00000377046.3#KAT5	0	chr11	+	65479366	65487175	65486761,65486690,65486626,
ENST00000334186.4#PPFIA3	0	chr19	+	49622545	49654378	49653675,49653661,49653666,
ENST00000369317.4#TXNIP	0	chr1	+	145438368	145442735	145438491,145441773,145441607,145441650,
ENST00000402966.1#C22orf46	0	chr22	+	42086446	42094240	42093211,42093919,42090182,42093490,
ENST00000299732.2#IQCD	0	chr12	-	113633145	113658999	113645899,
ENST00000521381.1#PIK3R1	0	chr5	+	67511447	67597749	67593899,67594102,67593905,67522716,67522263,67522705,67522318,67522326,67522637,67593740,67593555,67593805,67522452,67594107,
ENST00000329198.4#NKX2-5	0	chr5	-	172659011	172662460	172659850,172659565,172659667,
ENST00000299886.4#COG1	0	chr17	+	71189028	71204746	71193197,
ENST00000353364.3#USP15	0	chr12	+	62654018	62799999	62798135,62699167,62699160,62798181,62785093,
ENST00000395216.2#ZNF785	0	chr16	-	30591876	30597192	30592962,
ENST00000372422.2#YIPF3	0	chr6	-	43479464	43484828	43479728,43479839,43479850,43479604,43479715,
ENST00000264245.4#ARHGAP31	0	chr3	+	119013119	119139661	119134266,
